"","INDEX","TEAM_BATTING_H","TEAM_BATTING_2B","TEAM_BATTING_3B","TEAM_BATTING_HR","TEAM_BATTING_BB","TEAM_BATTING_SO","TEAM_BASERUN_SB","TEAM_BASERUN_CS","TEAM_BATTING_HBP","TEAM_PITCHING_H","TEAM_PITCHING_HR","TEAM_PITCHING_BB","TEAM_PITCHING_SO","TEAM_FIELDING_E","TEAM_FIELDING_DP","Flag_TEAM_BATTING_3B_zero","Flag_TEAM_BATTING_HR_zero","H_TO_SO_R","Flag_TEAM_BATTING_SO","Flag_TEAM_BATTING_SO_zero","Flag_TEAM_BATTING_BB_zero","SB_CS_R","Flag_TEAM_BASERUN_SB","Flag_TEAM_BASERUN_SB2","Flag_TEAM_BASERUN_SB_zero","FlagSB","Flag_TEAM_BASERUN_CS","FlagCS","FlagCS1","Flagbat_HBP","FlagPH","FlagPHR","FlagPBB","FlagPBB1","Flag_TEAM_Pitching_strikeouts","FlagPSO","FlagPSO1","FlagE","flag_DP"
"1818","2043",1497,233,102,21,197,492,100,54.4444444444444,58,2057.5,41,380,1092,542,129,"0","0",0.328657314629259,0,"0","0",NA,1,1,"0","0",1,"0","0","1","1","0","0","0",0,"0","1","1",0
"1819","2044",1655,312,98,35,246,511,100,38.3333333333333,58,2057.5,58,407,1092,542,149,"0","0",0.308761329305136,0,"0","0",NA,1,1,"0","0",1,"0","0","1","1","0","0","0",0,"0","1","1",1
"1820","2045",1428,221,62,30,434,678,100,72.7777777777778,58,2057.5,43,628,1092,542,149,"0","0",0.474789915966387,0,"0","0",NA,1,1,"0","0",1,"0","0","1","1","0","0","0",0,"0","1","1",1
"1821","2046",1208,168,44,9,390,633,100,75.5555555555556,58,1779,13,574,1092,542,149,"0","0",0.524006622516556,0,"0","0",NA,1,1,"0","0",1,"0","0","1","0","0","0","0",0,"0","1","1",1
"1822","2047",1972,254,61,24,190,119,134,43,58,2057.5,73,581,364,542,149,"0","0",0.0603448275862069,0,"0","0",0.32089552238806,0,0,"0","0",0,"0","0","1","1","0","0","0",0,"0","0","1",1
"1823","2048",1927,207,142,8,78,363.75,100,91.6666666666667,58,2057.5,22,417.5,495.5,542,149,"0","0",0,0,"1","0",NA,1,1,"0","0",1,"0","0","1","1","0","1","0",0,"1","0","1",1
"1824","2049",1622,155,67,12,52,363.75,100,60.5555555555556,58,2057.5,29,417.5,495.5,542,149,"0","0",0,0,"1","0",NA,1,1,"0","0",1,"0","0","1","1","0","1","0",0,"1","0","1",1
"1825","2050",1437,148,56,14,56,155,14,22.7777777777778,58,2057.5,187,394,1092,542,149,"0","1",0.107863604732081,0,"0","0",0.5,0,0,"0","0",0,"0","1","1","1","1","0","0",0,"0","1","1",1
"1826","2051",1254,154,127,27,204,1095,100,60,58,2057.5,104,787,1092,542,149,"0","0",0.873205741626794,0,"0","0",NA,1,1,"0","0",1,"0","0","1","1","0","0","0",0,"0","1","1",1
"1827","2052",1399,168,82,40,573,692,399,63.8888888888889,58,2057.5,51,737,1092,542,149,"0","0",0.494639027877055,0,"0","0",NA,0,0,"0","0",1,"0","0","1","1","0","0","0",0,"0","1","1",1
"1828","2053",1776,285,162,19,246,194,343,76.6666666666667,58,2057.5,123,693.5,1092,542,149,"0","0",0.109234234234234,0,"0","0",NA,0,0,"0","0",1,"0","0","1","1","0","0","1",0,"0","1","1",1
"1829","2054",1625,185,68,5,149,159,100,55,58,2057.5,13,377,402,542,84,"0","0",0.0978461538461538,0,"0","0",NA,1,1,"0","0",1,"0","0","1","1","0","0","0",0,"0","0","1",0
"1830","2055",1434,138,97,3,154,397,100,54.4444444444444,58,2057.5,8,416,1092,542,78,"0","0",0.276847977684798,0,"0","0",NA,1,1,"0","0",1,"0","0","1","1","0","0","0",0,"0","1","1",0
"1831","2056",1203,180,42,99,423,1143,45,44,58,1203,99,423,1092,155,140,"0","0",0.950124688279302,0,"0","0",0.977777777777778,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1832","2057",1353,208,36,172,500,1164,60,45,58,1353,172,500,1092,157,159,"0","0",0.860310421286031,0,"0","0",0.75,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1833","2058",1258,185,31,97,441,972,70,45,58,1266,98,444,1092,162,145,"0","0",0.772655007949126,0,"0","0",0.642857142857143,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1834","2059",1250,178,40,108,431,1033,83,49,58,1324,114,456,1092,152,155,"0","0",0.8264,0,"0","0",0.590361445783133,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1835","2060",1330,198,26,112,401,966,88,36,58,1330,112,401,1092,170,152,"0","0",0.726315789473684,0,"0","0",0.409090909090909,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1836","2061",1239,196,27,99,564,900,85,45,58,1239,99,564,1092,170,126,"0","0",0.726392251815981,0,"0","0",0.529411764705882,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1837","2062",1324,215,22,78,506,754,85,50,58,1324,78,506,754,188,163,"0","0",0.569486404833837,0,"0","0",0.588235294117647,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"1838","2063",1327,216,37,64,488,716,92,46,58,1327,64,488,716,141,148,"0","0",0.53956292388847,0,"0","0",0.5,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"1839","2064",1397,245,49,120,602,1057,133,57,58,1397,120,602,1092,189,142,"0","0",0.756621331424481,0,"0","0",0.428571428571429,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1840","2065",1349,208,42,75,536,848,152,70,58,1349,75,536,1092,160,171,"0","0",0.628613787991105,0,"0","0",0.460526315789474,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1841","2067",1410,195,43,67,563,791,239,73,58,1410,67,563,791,131,157,"0","0",0.560992907801418,0,"0","0",0.305439330543933,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"1842","2068",1418,250,52,47,458,773,122,91,58,2057.5,69,675,1092,150,172,"0","0",0.545133991537377,0,"0","0",0.745901639344262,0,0,"0","0",0,"0","0","1","1","0","0","0",0,"0","1","0",0
"1843","2069",1435,217,52,81,429,877,165,77,58,1435,81,429,1092,152,142,"0","0",0.611149825783972,0,"0","0",0.466666666666667,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1844","2070",1384,207,34,93,482,822,179,67,58,1384,93,482,1092,129,135,"0","0",0.59393063583815,0,"0","0",0.374301675977654,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1845","2071",1425,207,42,109,472,810,152,68,58,1425,109,472,810,138,144,"0","0",0.568421052631579,0,"0","0",0.447368421052632,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"1846","2072",1405,241,28,109,513,809,60,39,58,1405,109,513,809,124,158,"0","0",0.575800711743772,0,"0","0",0.65,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"1847","2074",1419,209,48,113,577,992,198,91,58,1419,113,577,1092,146,135,"0","0",0.69908386187456,0,"0","0",0.45959595959596,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1848","2075",1333,206,35,95,497,898,124,50,58,1341,96,500,1092,117,148,"0","0",0.673668417104276,0,"0","0",0.403225806451613,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1849","2076",1360,215,32,120,552,1013,136,67,58,1360,120,552,1092,152,147,"0","0",0.744852941176471,0,"0","0",0.492647058823529,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1850","2077",1429,243,35,123,509,902,138,59,58,1429,123,509,1092,141,141,"0","0",0.631210636808957,0,"0","0",0.427536231884058,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1851","2078",1321,204,36,121,501,1069,101,64,58,1321,121,501,1092,113,130,"0","0",0.809235427706283,0,"0","0",0.633663366336634,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1852","2079",1396,255,30,135,453,864,69,52,58,1396,135,453,1092,115,127,"0","0",0.6189111747851,0,"0","0",0.753623188405797,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1853","2080",1386,239,28,153,443,1046,92,41,58,1386,153,443,1092,160,129,"0","0",0.754689754689755,0,"0","0",0.445652173913043,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1854","2081",1547,277,26,127,442,1055,109,51,58,2057.5,176,612,1092,154,114,"0","0",0.6819650937298,0,"0","0",0.467889908256881,0,0,"0","0",0,"0","0","1","1","0","0","0",0,"0","1","0",0
"1855","2082",1513,260,23,131,503,981,140,52,58,1702,147,566,1092,122,146,"0","0",0.648380700594845,0,"0","0",0.371428571428571,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1856","2083",1499,285,24,147,601,1014,109,55,58,1499,147,601,1092,118,136,"0","0",0.676450967311541,0,"0","0",0.504587155963303,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1857","2084",1519,275,16,152,604,1129,140,60,58,1519,152,604,1092,125,132,"0","0",0.743252139565504,0,"0","0",0.428571428571429,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1858","2085",1390,292,30,167,604,1072,79,37,58,1390,167,604,1092,104,155,"0","0",0.771223021582734,0,"0","0",0.468354430379747,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1859","2086",1360,256,22,153,631,1169,174,67,58,1360,153,631,1092,129,151,"0","0",0.859558823529412,0,"0","0",0.385057471264368,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1860","2088",1379,273,26,161,678,1273,129,44,41,1379,161,678,1092,145,127,"0","0",0.923132704858593,0,"0","0",0.341085271317829,0,0,"0","0",0,"0","0","0","0","0","0","0",0,"0","1","0",0
"1861","2089",1393,243,29,136,547,1062,71,44,30,1393,136,547,1092,128,162,"0","0",0.762383345297918,0,"0","0",0.619718309859155,0,0,"0","0",0,"0","0","0","0","0","0","0",0,"0","1","0",0
"1862","2090",1442,257,32,128,565,1073,76,39,57,1442,128,565,1092,102,141,"0","0",0.744105409153953,0,"0","0",0.513157894736842,0,0,"0","0",0,"0","0","0","0","0","0","0",0,"0","1","0",0
"1863","2091",1521,304,32,139,566,910,52,25,56,1521,139,566,1092,108,146,"0","0",0.598290598290598,0,"0","0",0.480769230769231,0,0,"0","0",0,"0","0","0","0","0","0","0",0,"0","1","0",0
"1864","2093",1465,298,38,161,564,1104,123,31,40,1465,161,564,1092,92,138,"0","0",0.75358361774744,0,"0","0",0.252032520325203,0,0,"0","0",0,"0","0","0","0","0","0","0",0,"0","1","0",0
"1865","2094",1398,218,33,133,426,769,110,67,58,1398,133,426,769,147,162,"0","0",0.550071530758226,0,"0","0",0.609090909090909,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"1866","2095",1344,232,37,98,529,711,125,48,58,1361,99,536,720,143,176,"0","0",0.529017857142857,0,"0","0",0.384,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"1867","2096",1490,250,52,132,515,725,126,52,58,1490,132,515,725,141,170,"0","0",0.486577181208054,0,"0","0",0.412698412698413,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"1868","2097",1359,211,35,104,483,727,116,62,58,1359,104,483,727,149,189,"0","0",0.53495217071376,0,"0","0",0.53448275862069,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"1869","2098",1412,220,19,132,489,822,149,74,58,2057.5,196,727,1092,135,181,"0","0",0.582152974504249,0,"0","0",0.496644295302013,0,0,"0","0",0,"0","0","1","1","0","0","0",0,"0","1","0",0
"1870","2099",1431,259,33,130,456,806,131,82,58,1431,130,456,806,138,158,"0","0",0.56324248777079,0,"0","0",0.625954198473282,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"1871","2100",1280,247,31,111,460,840,144,80,58,1280,111,460,1092,134,159,"0","0",0.65625,0,"0","0",0.555555555555556,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1872","2101",1429,244,34,129,519,871,116,62,58,1429,129,519,1092,126,143,"0","0",0.609517144856543,0,"0","0",0.53448275862069,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1873","2102",1410,277,38,171,564,942,94,35,58,1410,171,564,1092,122,156,"0","0",0.668085106382979,0,"0","0",0.372340425531915,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1874","2103",1392,243,41,158,572,1148,93,76,58,1392,158,572,1092,156,191,"0","0",0.824712643678161,0,"0","0",0.817204301075269,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1875","2104",1499,282,48,161,500,863,174,73,58,1499,161,500,1092,121,150,"0","0",0.575717144763175,0,"0","0",0.419540229885057,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1876","2105",1406,273,27,149,464,792,96,61,58,1415,150,467,797,124,169,"0","0",0.563300142247511,0,"0","0",0.635416666666667,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"1877","2106",1417,237,29,134,489,838,81,55,58,1417,134,489,1092,143,168,"0","0",0.591390261115032,0,"0","0",0.679012345679012,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1878","2107",1419,251,26,107,596,749,105,51,58,1419,107,596,749,130,152,"0","0",0.527836504580691,0,"0","0",0.485714285714286,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"1879","2108",1400,268,29,126,588,811,97,44,58,1400,126,588,811,110,187,"0","0",0.579285714285714,0,"0","0",0.45360824742268,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"1880","2109",1466,278,24,149,474,841,100,55,58,1466,149,474,1092,112,170,"0","0",0.573669849931787,0,"0","0",0.55,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1881","2110",1429,272,24,161,624,901,91,68,58,1429,161,624,1092,90,173,"0","0",0.630510846745976,0,"0","0",0.747252747252747,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1882","2111",1512,305,26,221,538,943,69,30,58,2057.5,320,778,1092,137,148,"0","0",0.623677248677249,0,"0","0",0.434782608695652,0,0,"0","0",0,"0","0","1","1","0","0","0",0,"0","1","0",0
"1883","2112",1538,308,22,203,613,973,123,46,58,1718,227,685,1092,116,121,"0","0",0.632639791937581,0,"0","0",0.373983739837398,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1884","2113",1635,345,19,247,674,1059,91,39,58,1645,249,678,1092,111,156,"0","0",0.647706422018349,0,"0","0",0.428571428571429,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1885","2114",1574,312,21,264,626,1110,89,40,58,1574,264,626,1092,123,143,"0","0",0.705209656925032,0,"0","0",0.449438202247191,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1886","2115",1563,323,28,235,561,1088,116,39,58,1573,236,564,1092,126,140,"0","0",0.696097248880358,0,"0","0",0.336206896551724,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1887","2116",1499,263,21,244,610,1095,130,45,58,1499,244,610,1092,113,180,"0","0",0.730486991327552,0,"0","0",0.346153846153846,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1888","2117",1481,300,26,198,775,1073,122,56,48,1481,198,775,1092,99,178,"0","0",0.724510465901418,0,"0","0",0.459016393442623,0,0,"0","0",0,"0","0","0","0","0","0","0",0,"0","1","0",0
"1889","2118",1637,310,38,169,614,989,174,42,62,1637,169,614,1092,83,137,"0","0",0.604153940134392,0,"0","0",0.241379310344828,0,0,"0","0",0,"0","0","0","0","0","0","0",0,"0","1","0",0
"1890","2119",1531,285,31,152,629,1003,137,58,51,1531,152,629,1092,88,134,"0","0",0.655127367733508,0,"0","0",0.423357664233577,0,0,"0","0",0,"0","0","0","0","0","0","0",0,"0","1","0",0
"1891","2120",1509,290,33,139,586,989,108,37,53,1509,139,586,1092,65,159,"0","0",0.655400927766733,0,"0","0",0.342592592592593,0,0,"0","0",0,"0","0","0","0","0","0","0",0,"0","1","0",0
"1892","2121",1544,276,20,136,492,1058,110,42,54,1544,136,492,1092,103,140,"0","0",0.685233160621762,0,"0","0",0.381818181818182,0,0,"0","0",0,"0","0","0","0","0","0","0",0,"0","1","0",0
"1893","2122",1408,289,34,130,466,986,102,47,48,1408,130,466,1092,86,144,"0","0",0.700284090909091,0,"0","0",0.46078431372549,0,0,"0","0",0,"0","0","0","0","0","0","0",0,"0","1","0",0
"1894","2123",1540,266,42,172,404,974,106,37,63,1540,172,404,1092,88,150,"0","0",0.632467532467533,0,"0","0",0.349056603773585,0,0,"0","0",0,"0","0","0","0","0","0","0",0,"0","1","0",0
"1895","2124",1519,235,116,41,214,501,100,77.7777777777778,58,2057.5,69,361,1092,542,149,"0","0",0.329822251481238,0,"0","0",NA,1,1,"0","0",1,"0","0","1","1","0","0","0",0,"0","1","1",1
"1896","2126",1569,217,119,23,320,451,100,74.4444444444444,58,2057.5,33,463,652,542,149,"0","0",0.287444231994901,0,"0","0",NA,1,1,"0","0",1,"0","0","1","1","0","0","0",0,"0","0","1",1
"1897","2127",1574,238,93,29,323,558,211,88.8888888888889,58,2057.5,39,440,760,542,149,"0","0",0.354510800508259,0,"0","0",NA,0,0,"0","0",1,"0","0","1","1","0","0","0",0,"0","0","1",1
"1898","2128",1658,220,122,63,475,429,297.25,58.8888888888889,58,2057.5,83,626,565,542,149,"0","0",0.258745476477684,0,"0","0",NA,0,0,"0","1",1,"0","0","1","1","0","0","0",0,"0","0","1",1
"1899","2129",1421,161,94,68,334,564,388,61.1111111111111,58,1757,84,413,697,542,149,"0","0",0.396903589021816,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","1",1
"1900","2130",1696,267,99,67,692,496,375,68.8888888888889,58,2057.5,86,693.5,638,542,149,"0","0",0.292452830188679,0,"0","0",NA,0,0,"0","0",1,"0","0","1","1","0","0","1",0,"0","0","1",1
"1901","2131",1546,257,110,31,433,592,357,58.3333333333333,58,2057.5,38,535,732,542,149,"0","0",0.382923673997413,0,"0","0",NA,0,0,"0","0",1,"0","0","1","1","0","0","0",0,"0","0","1",1
"1902","2132",1560,232,88,56,538,484,275,70.5555555555556,58,2057.5,69,660,594,542,149,"0","0",0.31025641025641,0,"0","0",NA,0,0,"0","0",1,"0","0","1","1","0","0","0",0,"0","0","1",1
"1903","2133",1423,186,91,42,547,503,323,61.6666666666667,58,1527,45,587,540,542,149,"0","0",0.353478566408995,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","1",1
"1904","2134",1748,223,124,75,619,342,367,66.1111111111111,58,2057.5,92,760,420,542,149,"0","0",0.195652173913043,0,"0","0",NA,0,0,"0","0",1,"0","0","1","1","0","0","0",0,"0","0","1",1
"1905","2135",1775,242,118,53,584,266,392,68.3333333333333,58,2057.5,65,717,326,542,149,"0","0",0.149859154929577,0,"0","0",NA,0,0,"0","0",1,"0","0","1","1","0","0","0",0,"0","0","1",1
"1906","2136",1637,236,111,40,561,361,361,41.6666666666667,58,2057.5,49,694,446,542,149,"0","0",0.220525351252291,0,"0","0",NA,0,0,"0","0",1,"0","0","1","1","0","0","0",0,"0","0","1",1
"1907","2137",1710,197,108,49,543,335,339,42.7777777777778,58,2057.5,61,671,414,542,149,"0","0",0.195906432748538,0,"0","0",NA,0,0,"0","0",1,"0","0","1","1","0","0","0",0,"0","0","1",1
"1908","2138",1792,232,104,38,500,404,406,51.6666666666667,58,2057.5,47,618,500,542,149,"0","0",0.225446428571429,0,"0","0",NA,0,0,"0","0",1,"0","0","1","1","0","0","0",0,"0","0","1",1
"1909","2139",1536,205,93,37,462,402,231,44,58,1659,40,499,434,542,149,"0","0",0.26171875,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","1",1
"1910","2140",1545,174,70,25,418,389,253,38,58,1669,27,451,420,542,149,"0","0",0.251779935275081,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","1",1
"1911","2141",1546,208,72,27,433,403,277,46,58,2057.5,32,508,473,542,146,"0","0",0.260672703751617,0,"0","0",NA,0,0,"0","0",1,"0","0","1","1","0","0","0",0,"0","0","1",0
"1912","2142",1449,197,54,22,358,680,157,38,58,1713,26,423,804,406,96,"0","0",0.469289164941339,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"1913","2143",1296,175,41,10,300,631,223,120.555555555556,58,1544,12,357,752,393,124,"0","0",0.486882716049383,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"1914","2144",1503,211,57,23,442,713.949771222452,308,165.138888888889,58,1752,27,515,1092,334,101,"0","0",NA,1,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",1,"0","1","0",0
"1915","2145",1426,214,69,33,460,698.142765217527,300,165.138888888889,58,1510,35,487,1092,306,98,"0","0",NA,1,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",1,"0","1","0",0
"1916","2146",1474,202,93,41,547,737.660280229839,308,165.138888888889,58,1561,43,579,1092,268,98,"0","0",NA,1,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",1,"0","1","0",0
"1917","2147",1297,173,56,16,600,762.424589637555,307,119.583333333333,58,1382,17,639,1092,243,90,"0","0",NA,1,"0","0",NA,0,0,"0","0",1,"1","0","1","0","0","0","0",1,"0","1","0",0
"1918","2149",1409,191,45,21,520,870.966030871375,190,160.555555555556,58,1482,22,547,1092,261,83,"0","0",NA,1,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",1,"0","1","0",0
"1919","2150",1405,183,72,28,561,756.101787235585,248,162.222222222222,58,1488,30,594,1092,323,105,"0","0",NA,1,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",1,"0","1","0",0
"1920","2151",1463,215,87,33,591,514,297,167.222222222222,58,1539,35,622,541,297,123,"0","0",0.351332877648667,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"1921","2152",1481,238,109,43,561,536,367,148.888888888889,58,1568,46,594,568,266,91,"0","0",0.361917623227549,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"1922","2153",1557,248,95,50,551,533,342,119.583333333333,58,1670,54,591,572,300,132,"0","0",0.342324983943481,0,"0","0",NA,0,0,"0","0",1,"1","0","1","0","0","0","0",0,"0","0","0",0
"1923","2154",1521,241,76,32,473,534,315,132.222222222222,58,1621,34,504,569,269,114,"0","0",0.351084812623274,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"1924","2155",1434,234,62,32,470,504,251,97.7777777777778,58,1508,34,494,530,266,125,"0","0",0.351464435146443,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"1925","2156",1398,208,72,26,336,583,165,146,58,1490,28,358,621,273,127,"0","0",0.417024320457797,0,"0","0",0.884848484848485,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"1926","2157",1391,200,79,45,379,595,220,136.666666666667,58,1483,48,404,634,231,115,"0","0",0.427749820273185,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"1927","2158",1431,179,75,41,392,561,170,118.333333333333,58,1505,43,412,590,219,128,"0","0",0.392033542976939,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"1928","2159",1412,196,69,17,354,477,170,93.3333333333333,58,2057.5,22,462,623,199,102,"0","0",0.337818696883853,0,"0","0",NA,0,0,"0","0",1,"0","0","1","1","0","0","0",0,"0","0","0",0
"1929","2160",1451,236,74,46,380,471,182,105.555555555556,58,1679,53,440,545,249,111,"0","0",0.32460372157133,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"1930","2161",1501,221,80,48,454,573,138,119,58,1579,50,478,603,220,144,"0","0",0.381745502998001,0,"0","0",0.86231884057971,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"1931","2163",1747,266,95,84,471,443,122,87,58,2057.5,88,495,466,204,153,"0","0",0.253577561534058,0,"0","0",0.713114754098361,0,0,"0","0",0,"0","0","1","1","0","0","0",0,"0","0","0",0
"1932","2164",1705,263,80,90,516,430,112,74,58,2057.5,95,546,455,186,149,"0","0",0.252199413489736,0,"0","0",0.660714285714286,0,0,"0","0",0,"0","0","1","1","0","0","0",0,"0","0","0",0
"1933","2165",1730,285,86,101,494,507,87,56,58,2057.5,107,523,537,197,169,"0","0",0.293063583815029,0,"0","0",0.64367816091954,0,0,"0","0",0,"0","0","1","1","0","0","0",0,"0","0","0",0
"1934","2166",1606,255,65,122,438,527,84,69,58,1712,130,467,562,211,137,"0","0",0.328144458281445,0,"0","0",0.821428571428571,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"1935","2167",1540,230,62,78,364,451,101,106.666666666667,58,1652,84,391,484,200,161,"0","0",0.292857142857143,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"1936","2168",1677,264,65,115,485,486,77,101.111111111111,58,1764,121,510,511,205,168,"0","0",0.289803220035778,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"1937","2169",1683,290,62,124,467,396,65,92.7777777777778,58,1770,130,491,417,187,184,"0","0",0.235294117647059,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"1938","2170",1710,269,50,146,517,435,91,114.444444444444,58,2057.5,157,555,467,170,175,"0","0",0.254385964912281,0,"0","0",NA,0,0,"0","0",1,"0","0","1","1","0","0","0",0,"0","0","0",0
"1939","2171",1861,278,87,150,444,402,62,181.111111111111,58,2057.5,158,467,423,173,173,"0","0",0.216012896292316,0,"0","0",NA,0,0,"0","0",1,"0","0","1","1","0","0","0",0,"0","0","0",0
"1940","2172",1656,268,68,108,408,421,88,146.111111111111,58,1765,115,435,449,169,134,"0","0",0.254227053140097,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"1941","2173",1606,277,57,122,366,411,33,132.777777777778,58,1689,128,385,432,201,150,"0","0",0.255915317559153,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"1942","2174",1532,217,44,87,402,508,33,131.111111111111,58,1633,93,428,541,190,166,"0","0",0.331592689295039,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"1943","2175",1572,254,43,133,430,557,20,91.1111111111111,58,1664,141,455,590,190,149,"0","0",0.354325699745547,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"1944","2176",1703,263,59,130,415,507,34,92.2222222222222,58,2057.5,138,439,537,184,137,"0","0",0.297709923664122,0,"0","0",NA,0,0,"0","0",1,"0","0","1","1","0","0","0",0,"0","0","0",0
"1945","2177",1608,249,50,102,453,475,33,89.4444444444444,58,1692,107,477,500,177,173,"0","0",0.295398009950249,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
